Statistical profiling result from isolate-0x3c50778-v8.log, (22345 ticks, 1749 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  node::LibuvStreamWrap::Initialize(v8::Local<v8::Object>, v8::Local<v8::Value>, v8::Local<v8::Context>)::{lambda(v8::FunctionCallbackInfo<v8::Value> const&)#1}::_FUN(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  brk
      1    0.0%    0.0%  __aeabi_uldivmod
      1    0.0%    0.0%  __aeabi_uidivmod
      1    0.0%    0.0%  __GI___pthread_mutex_unlock

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
   8817   39.5%  epoll_pwait

   1749    7.8%  UNKNOWN
    299   17.1%    LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1089:29
    207   69.2%      LazyCompile: ~ontimeout timers.js:429:19
    200   96.6%        LazyCompile: *processTimers timers.js:220:23
      7    3.4%        LazyCompile: ~tryOnTimeout timers.js:292:22
      7  100.0%          LazyCompile: ~listOnTimeout timers.js:226:23
      7  100.0%            LazyCompile: ~processTimers timers.js:220:23
     92   30.8%      LazyCompile: *ontimeout timers.js:429:19
     92  100.0%        LazyCompile: *processTimers timers.js:220:23
    286   16.4%    LazyCompile: ~updateAllGridBtnLEDs /home/pi/nodeMidi/FireSequencer.js:2060:30
    273   95.5%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    235   86.1%        LazyCompile: *emit events.js:147:44
     38   13.9%        LazyCompile: ~emit events.js:147:44
      8    2.8%      LazyCompile: ~seq.mode.Step /home/pi/nodeMidi/FireSequencer.js:511:26
      8  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      4   50.0%          LazyCompile: ~emit events.js:147:44
      4   50.0%          LazyCompile: *emit events.js:147:44
      3    1.0%      LazyCompile: ~seq.mode.Note /home/pi/nodeMidi/FireSequencer.js:563:26
      3  100.0%        Eval: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1:1
      3  100.0%          LazyCompile: ~Module._compile internal/modules/cjs/loader.js:705:37
      3  100.0%            LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:787:37
    192   11.0%    LazyCompile: ~stepHighlight /home/pi/nodeMidi/FireSequencer.js:1143:23
    105   54.7%      LazyCompile: *gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
    105  100.0%        LazyCompile: *emit events.js:147:44
     71   67.6%          LazyCompile: ~addChunk _stream_readable.js:285:18
     71  100.0%            LazyCompile: ~readableAddChunk _stream_readable.js:232:26
     34   32.4%          LazyCompile: *onStreamRead internal/stream_base_commons.js:87:22
     76   39.6%      LazyCompile: ~emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
     76  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     76  100.0%          LazyCompile: *emit events.js:147:44
     76  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
     11    5.7%      LazyCompile: *emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
     11  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     11  100.0%          LazyCompile: *emit events.js:147:44
     11  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
    180   10.3%    LazyCompile: ~playNote /home/pi/nodeMidi/FireSequencer.js:1059:18
     87   48.3%      LazyCompile: *gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     87  100.0%        LazyCompile: *emit events.js:147:44
     87  100.0%          LazyCompile: *onStreamRead internal/stream_base_commons.js:87:22
     84   46.7%      LazyCompile: ~emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
     84  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     84  100.0%          LazyCompile: *emit events.js:147:44
     84  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
      9    5.0%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      9  100.0%        LazyCompile: *emit events.js:147:44
    170    9.7%    LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:2220:37
    168   98.8%      LazyCompile: ~ontimeout timers.js:429:19
    156   92.9%        LazyCompile: *processTimers timers.js:220:23
     12    7.1%        LazyCompile: ~tryOnTimeout timers.js:292:22
     12  100.0%          LazyCompile: ~listOnTimeout timers.js:226:23
     12  100.0%            LazyCompile: ~processTimers timers.js:220:23
      2    1.2%      LazyCompile: *ontimeout timers.js:429:19
      2  100.0%        LazyCompile: *processTimers timers.js:220:23
    147    8.4%    Eval: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1:1
    147  100.0%      LazyCompile: ~Module._compile internal/modules/cjs/loader.js:705:37
    147  100.0%        LazyCompile: ~Module._extensions..js internal/modules/cjs/loader.js:787:37
    147  100.0%          LazyCompile: ~Module.load internal/modules/cjs/loader.js:645:33
    147  100.0%            LazyCompile: ~tryModuleLoad internal/modules/cjs/loader.js:590:23
    137    7.8%    LazyCompile: ~midiOutCC /home/pi/nodeMidi/FireSequencer.js:1117:19
    137  100.0%      LazyCompile: ~encBankUpdate /home/pi/nodeMidi/FireSequencer.js:1863:23
    137  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    137  100.0%          LazyCompile: *emit events.js:147:44
    106    6.1%    LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    105   99.1%      LazyCompile: *emit events.js:147:44
     74    4.2%    LazyCompile: *updateAllGridBtnLEDs /home/pi/nodeMidi/FireSequencer.js:2060:30
     74  100.0%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     74  100.0%        LazyCompile: *emit events.js:147:44
     70    4.0%    LazyCompile: *FireOLED_SendMemMap /home/pi/nodeMidi/FireSequencer.js:2248:29
     34   48.6%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     34  100.0%        LazyCompile: *emit events.js:147:44
     29   41.4%      LazyCompile: ~displayTrackAndPatInfo /home/pi/nodeMidi/FireSequencer.js:1943:32
     28   96.6%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     27   96.4%          LazyCompile: *emit events.js:147:44
      1    3.6%          LazyCompile: ~emit events.js:147:44
      1    3.4%        LazyCompile: ~soloMuteTrackSelectUpdate /home/pi/nodeMidi/FireSequencer.js:1789:35
      1  100.0%          LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      1  100.0%            LazyCompile: *emit events.js:147:44
      6    8.6%      LazyCompile: ~encBankUpdate /home/pi/nodeMidi/FireSequencer.js:1863:23
      6  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      6  100.0%          LazyCompile: *emit events.js:147:44
      1    1.4%      LazyCompile: *encBankUpdate /home/pi/nodeMidi/FireSequencer.js:1863:23
      1  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      1  100.0%          LazyCompile: *emit events.js:147:44
     39    2.2%    LazyCompile: *playNote /home/pi/nodeMidi/FireSequencer.js:1059:18
     32   82.1%      LazyCompile: *gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     32  100.0%        LazyCompile: *emit events.js:147:44
     27   84.4%          LazyCompile: *onStreamRead internal/stream_base_commons.js:87:22
      5   15.6%          LazyCompile: ~addChunk _stream_readable.js:285:18
      5  100.0%            LazyCompile: ~readableAddChunk _stream_readable.js:232:26
      4   10.3%      LazyCompile: ~emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
      4  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
      4  100.0%          LazyCompile: *emit events.js:147:44
      4  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
      2    5.1%      LazyCompile: *emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
      2  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
      2  100.0%          LazyCompile: *emit events.js:147:44
      2  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
      1    2.6%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      1  100.0%        LazyCompile: *emit events.js:147:44

   1688    7.6%  __libc_write
    732   43.4%    LazyCompile: *updateAllGridBtnLEDs /home/pi/nodeMidi/FireSequencer.js:2060:30
    731   99.9%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    729   99.7%        LazyCompile: *emit events.js:147:44
    455   27.0%    LazyCompile: *playNote /home/pi/nodeMidi/FireSequencer.js:1059:18
    367   80.7%      LazyCompile: *gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
    367  100.0%        LazyCompile: *emit events.js:147:44
    280   76.3%          LazyCompile: *onStreamRead internal/stream_base_commons.js:87:22
     87   23.7%          LazyCompile: ~addChunk _stream_readable.js:285:18
     87  100.0%            LazyCompile: ~readableAddChunk _stream_readable.js:232:26
     49   10.8%      LazyCompile: ~emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
     49  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     49  100.0%          LazyCompile: *emit events.js:147:44
     49  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
     30    6.6%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     30  100.0%        LazyCompile: *emit events.js:147:44
      9    2.0%      LazyCompile: *emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
      9  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
      9  100.0%          LazyCompile: *emit events.js:147:44
      9  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
    257   15.2%    LazyCompile: *FireOLED_SendMemMap /home/pi/nodeMidi/FireSequencer.js:2248:29
    103   40.1%      LazyCompile: ~displayTrackAndPatInfo /home/pi/nodeMidi/FireSequencer.js:1943:32
    102   99.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    102  100.0%          LazyCompile: *emit events.js:147:44
     99   38.5%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     99  100.0%        LazyCompile: *emit events.js:147:44
     48   18.7%      LazyCompile: ~encBankUpdate /home/pi/nodeMidi/FireSequencer.js:1863:23
     48  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     48  100.0%          LazyCompile: *emit events.js:147:44
      6    2.3%      LazyCompile: *encBankUpdate /home/pi/nodeMidi/FireSequencer.js:1863:23
      6  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      6  100.0%          LazyCompile: *emit events.js:147:44
    177   10.5%    LazyCompile: *<anonymous> /home/pi/nodeMidi/FireSequencer.js:1089:29
    103   58.2%      LazyCompile: ~ontimeout timers.js:429:19
    103  100.0%        LazyCompile: *processTimers timers.js:220:23
     74   41.8%      LazyCompile: *ontimeout timers.js:429:19
     74  100.0%        LazyCompile: *processTimers timers.js:220:23
     58    3.4%    LazyCompile: *stepHighlight /home/pi/nodeMidi/FireSequencer.js:1143:23
     58  100.0%      LazyCompile: *gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     58  100.0%        LazyCompile: *emit events.js:147:44
     58  100.0%          LazyCompile: *onStreamRead internal/stream_base_commons.js:87:22

    997    4.5%  __clock_gettime
    427   42.8%    LazyCompile: *processTimers timers.js:220:23
     25    2.5%    LazyCompile: *playNote /home/pi/nodeMidi/FireSequencer.js:1059:18
     20   80.0%      LazyCompile: *gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
     20  100.0%        LazyCompile: *emit events.js:147:44
     14   70.0%          LazyCompile: *onStreamRead internal/stream_base_commons.js:87:22
      6   30.0%          LazyCompile: ~addChunk _stream_readable.js:285:18
      6  100.0%            LazyCompile: ~readableAddChunk _stream_readable.js:232:26
      3   12.0%      LazyCompile: *emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
      3  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
      3  100.0%          LazyCompile: *emit events.js:147:44
      3  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18
      2    8.0%      LazyCompile: ~emit /home/pi/nodeMidi/node_modules/event-pubsub/es5.js:61:18
      2  100.0%        LazyCompile: ~gotData /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:156:17
      2  100.0%          LazyCompile: *emit events.js:147:44
      2  100.0%            LazyCompile: ~addChunk _stream_readable.js:285:18

    521    2.3%  void node::StreamBase::JSMethod<node::LibuvStreamWrap, &(int node::StreamBase::WriteString<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&))>(v8::FunctionCallbackInfo<v8::Value> const&)
    521  100.0%    LazyCompile: ~handleWriteReq internal/stream_base_commons.js:12:24
    521  100.0%      LazyCompile: ~writeGeneric internal/stream_base_commons.js:70:22
    521  100.0%        LazyCompile: ~Socket._writeGeneric net.js:688:42
    521  100.0%          LazyCompile: ~Socket._write net.js:725:35
    521  100.0%            LazyCompile: ~doWrite _stream_writable.js:405:17

    372    1.7%  v8::internal::JsonStringifier::Result v8::internal::JsonStringifier::Serialize_<true>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    371   99.7%    LazyCompile: ~getJSON /home/pi/nodeMidi/node_modules/js-message/Message.js:37:21
    368   99.2%      LazyCompile: ~format /home/pi/nodeMidi/node_modules/node-ipc/entities/EventParser.js:13:9
    368  100.0%        LazyCompile: ~emit /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:72:14
    367   99.7%          LazyCompile: ~sendTrackUpdateToSeqLoop /home/pi/nodeMidi/FireSequencer.js:1823:34
    367  100.0%            LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41

    367    1.6%  v8::internal::JsonStringifier::SerializeString(v8::internal::Handle<v8::internal::String>)
    366   99.7%    LazyCompile: ~getJSON /home/pi/nodeMidi/node_modules/js-message/Message.js:37:21
    366  100.0%      LazyCompile: ~format /home/pi/nodeMidi/node_modules/node-ipc/entities/EventParser.js:13:9
    366  100.0%        LazyCompile: ~emit /home/pi/nodeMidi/node_modules/node-ipc/dao/socketServer.js:72:14
    363   99.2%          LazyCompile: ~sendTrackUpdateToSeqLoop /home/pi/nodeMidi/FireSequencer.js:1823:34
    363  100.0%            LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41

    301    1.3%  LazyCompile: *FireOLED_SendMemMap /home/pi/nodeMidi/FireSequencer.js:2248:29
    138   45.8%    LazyCompile: ~displayTrackAndPatInfo /home/pi/nodeMidi/FireSequencer.js:1943:32
    136   98.6%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    136  100.0%        LazyCompile: *emit events.js:147:44
      2    1.4%      LazyCompile: ~soloMuteTrackSelectUpdate /home/pi/nodeMidi/FireSequencer.js:1789:35
      2  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
      2  100.0%          LazyCompile: *emit events.js:147:44
    128   42.5%    LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
    128  100.0%      LazyCompile: *emit events.js:147:44
     30   10.0%    LazyCompile: ~encBankUpdate /home/pi/nodeMidi/FireSequencer.js:1863:23
     30  100.0%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     30  100.0%        LazyCompile: *emit events.js:147:44

    290    1.3%  __GI___pthread_getspecific
    177   61.0%    LazyCompile: *FireOLED_SendMemMap /home/pi/nodeMidi/FireSequencer.js:2248:29
     83   46.9%      LazyCompile: ~displayTrackAndPatInfo /home/pi/nodeMidi/FireSequencer.js:1943:32
     83  100.0%        LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
     83  100.0%          LazyCompile: *emit events.js:147:44
     77   43.5%      LazyCompile: ~<anonymous> /home/pi/nodeMidi/FireSequencer.js:1198:41
